0.000000	0.000000	1.803000
0.000000	0.000000	1.806000
0.000000	0.000000	1.809000
0.000000	0.000000	1.812000
0.000000	0.000000	1.815000
0.000000	0.000000	1.818000
0.000000	0.000000	1.821000
0.000000	0.000000	1.824000
0.000000	0.000000	1.827000
0.000000	0.000000	1.830000
0.000000	0.000000	1.833000
0.000000	0.000000	1.836000
0.000000	0.000000	1.839000
0.000000	0.000000	1.842000
0.000000	0.000000	1.845000
0.000000	0.000000	1.848000
0.000000	0.000000	1.851000
0.000000	0.000000	1.854000
0.000000	0.000000	1.857000
0.000000	0.000000	1.860000
0.000000	0.000000	1.863000
0.000000	0.000000	1.866000
0.000000	0.000000	1.869000
0.000000	0.000000	1.872000
0.000000	0.000000	1.875000
0.000000	0.000000	1.878000
0.000000	0.000000	1.881000
0.000000	0.000000	1.884000
0.000000	0.000000	1.887000
0.000000	0.000000	1.890000
0.000000	0.000000	1.893000
0.000000	0.000000	1.896000
0.000000	0.000000	1.899000
0.000000	0.000000	1.902000
0.000000	0.000000	1.905000
0.000000	0.000000	1.908000
0.000000	0.000000	1.911000
0.000000	0.000000	1.914000
0.000000	0.000000	1.917000
0.000000	0.000000	1.920000
0.000000	0.000000	1.923000
0.000000	0.000000	1.926000
0.000000	0.000000	1.929000
0.000000	0.000000	1.932000
0.000000	0.000000	1.935000
0.000000	0.000000	1.938000
0.000000	0.000000	1.941000
0.000000	0.000000	1.944000
0.000000	0.000000	1.947000
0.000000	0.000000	1.950000
0.000000	0.000000	1.953000
0.000000	0.000000	1.956000
0.000000	0.000000	1.959000
0.000000	0.000000	1.962000
0.000000	0.000000	1.965000
0.000000	0.000000	1.968000
0.000000	0.000000	1.971000
0.000000	0.000000	1.974000
0.000000	-0.000022	1.977000
0.000000	-0.000067	1.980000
0.000000	-0.000135	1.983000
0.000000	-0.000225	1.986000
0.000000	-0.000338	1.989000
0.000000	-0.000473	1.991999
0.000000	-0.000630	1.994999
0.000000	-0.000811	1.997998
0.000000	-0.001014	2.000997
0.000000	-0.001239	2.003995
0.000000	-0.001487	2.006993
0.000000	-0.001758	2.009990
0.000000	-0.002052	2.012986
0.000000	-0.002368	2.015981
0.000000	-0.002707	2.018976
0.000000	-0.003068	2.021969
0.000000	-0.003453	2.024960
0.000000	-0.003860	2.027950
0.000000	-0.004290	2.030939
0.000000	-0.004742	2.033925
0.000000	-0.005218	2.036909
0.000000	-0.005716	2.039891
0.000000	-0.006237	2.042870
0.000000	-0.006780	2.045847
0.000000	-0.007347	2.048820
0.000000	-0.007936	2.051790
0.000000	-0.008547	2.054756
0.000000	-0.009182	2.057719
0.000000	-0.009839	2.060677
0.000000	-0.010518	2.063631
0.000000	-0.011220	2.066580
0.000000	-0.011944	2.069524
0.000000	-0.012691	2.072462
0.000000	-0.013460	2.075395
0.000000	-0.014251	2.078321
0.000000	-0.015064	2.081242
0.000000	-0.015899	2.084155
0.000000	-0.016756	2.087061
0.000000	-0.017635	2.089960
0.000000	-0.018535	2.092850
0.000000	-0.019456	2.095733
